MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|LEVEL3_CODE|LEVEL3_DESC|GENDER
77.66|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.67|41|4140|orthopedics|41180|general surgical orthopedics|488900|lesion excision/currettage - lower leg/ankle|
77.68|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
77.69|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.70|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.71|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.72|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.73|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.74|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.75|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.76|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.77|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.78|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.79|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77.80|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.81|41|4140|orthopedics|41180|general surgical orthopedics|485000|bone removal - shoulder|
77.82|41|4140|orthopedics|41180|general surgical orthopedics|488600|lesion excision/currettage - arm|
77.83|41|4140|orthopedics|41180|general surgical orthopedics|484700|bone removal - arm/wrist|
77.84|41|4140|orthopedics|41190|hand|491200|bone excision - hand|
77.85|41|4140|orthopedics|41180|general surgical orthopedics|484500|bone excision - tibia/fibula|
77.86|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.87|41|4140|orthopedics|41180|general surgical orthopedics|484500|bone excision - tibia/fibula|
77.88|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
77.89|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.90|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.91|41|4140|orthopedics|41180|general surgical orthopedics|485000|bone removal - shoulder|
77.92|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.93|41|4140|orthopedics|41190|hand|492600|other procedures - hand|
77.94|41|4140|orthopedics|41190|hand|491200|bone excision - hand|
77.95|41|4140|orthopedics|41180|general surgical orthopedics|484900|bone removal - pelvis|
77.96|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77.97|41|4140|orthopedics|41180|general surgical orthopedics|484800|bone removal - leg/ankle|
77.98|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
77.99|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7700|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7701|41|4140|orthopedics|41180|general surgical orthopedics|485000|bone removal - shoulder|
7702|41|4140|orthopedics|41180|general surgical orthopedics|484700|bone removal - arm/wrist|
7703|41|4140|orthopedics|41180|general surgical orthopedics|484700|bone removal - arm/wrist|
7704|41|4140|orthopedics|41180|general surgical orthopedics|484700|bone removal - arm/wrist|
7705|41|4140|orthopedics|41180|general surgical orthopedics|484400|bone excision - other|
77051|41|4180|radiology|41470|x-ray|511800|mammography|
77052|41|4180|radiology|41470|x-ray|511800|mammography|
77053|41|4180|radiology|41470|x-ray|511800|mammography|
77054|41|4180|radiology|41470|x-ray|511800|mammography|
77055|41|4180|radiology|41470|x-ray|511800|mammography|
77056|41|4180|radiology|41470|x-ray|511800|mammography|
77057|41|4180|radiology|41470|x-ray|511800|mammography|
77058|41|4180|radiology|41470|x-ray|511800|mammography|
77059|41|4180|radiology|41470|x-ray|511800|mammography|
7706|41|4140|orthopedics|41180|general surgical orthopedics|484500|bone excision - tibia/fibula|
7707|41|4140|orthopedics|41180|general surgical orthopedics|484500|bone excision - tibia/fibula|
7708|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
7709|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7710|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7711|41|4140|orthopedics|41180|general surgical orthopedics|489500|lesion incision/drainage - shoulder|
7712|41|4140|orthopedics|41180|general surgical orthopedics|489200|lesion incision/drainage - arm/wrist|
7713|41|4140|orthopedics|41180|general surgical orthopedics|489200|lesion incision/drainage - arm/wrist|
7714|41|4140|orthopedics|41180|general surgical orthopedics|489200|lesion incision/drainage - arm/wrist|
7715|41|4140|orthopedics|41180|general surgical orthopedics|489600|lesion incision/drainage - thigh/knee|
7716|41|4140|orthopedics|41180|general surgical orthopedics|489600|lesion incision/drainage - thigh/knee|
7717|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7718|41|4140|orthopedics|41150|foot|477500|lesion incision/drainage - foot|
7719|41|4140|orthopedics|41190|hand|492500|lesion incision/drainage - hand|
7720|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7721|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7722|41|4140|orthopedics|41180|general surgical orthopedics|490400|repair/revision - humerus|
7723|41|4140|orthopedics|41180|general surgical orthopedics|490500|repair/revision - radius/ulna|
7724|41|4140|orthopedics|41190|hand|492600|other procedures - hand|
7725|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7726|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77261|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77262|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77263|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7727|41|4140|orthopedics|41180|general surgical orthopedics|490100|other procedures - knee|
7728|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
77280|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77285|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7729|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77290|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77295|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77299|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7730|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77300|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77301|41|4120|oncology|41030|radiation therapy|463200|imrt|
77305|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7731|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77310|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77315|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7732|41|4140|orthopedics|41180|general surgical orthopedics|490400|repair/revision - humerus|
77321|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77326|41|4120|oncology|41030|radiation therapy|462800|brachytherapy - other|
77327|41|4120|oncology|41030|radiation therapy|462800|brachytherapy - other|
77328|41|4120|oncology|41030|radiation therapy|462800|brachytherapy - other|
7733|41|4140|orthopedics|41180|general surgical orthopedics|490500|repair/revision - radius/ulna|
77331|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77332|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77333|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77334|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77336|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7734|41|4140|orthopedics|41190|hand|492600|other procedures - hand|
7735|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7736|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7737|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77370|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7738|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
7739|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
77399|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7740|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
77401|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77402|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77403|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77404|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77406|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77407|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77408|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77409|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7741|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
77411|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77412|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77413|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77414|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77416|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77417|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77418|41|4120|oncology|41030|radiation therapy|463200|imrt|
7742|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
77427|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7743|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
77431|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
77432|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7744|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
7745|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
7746|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
7747|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
77470|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7748|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
7749|41|4140|orthopedics|41180|general surgical orthopedics|484100|biopsy - bone|
77499|41|4120|oncology|41030|radiation therapy|463400|radiation treatment - conventional|
7751|41|4140|orthopedics|41150|foot|476400|bunion correction|
7752|41|4140|orthopedics|41150|foot|476400|bunion correction|
77520|41|4120|oncology|41030|radiation therapy|463300|proton beam treatment|
77522|41|4120|oncology|41030|radiation therapy|463300|proton beam treatment|
77523|41|4120|oncology|41030|radiation therapy|463300|proton beam treatment|
77525|41|4120|oncology|41030|radiation therapy|463300|proton beam treatment|
7753|41|4140|orthopedics|41150|foot|476400|bunion correction|
7754|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
7756|41|4140|orthopedics|41150|foot|477000|hammertoe repair|
7757|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
7758|41|4140|orthopedics|41150|foot|476300|bone repair/revision - foot|
7759|41|4140|orthopedics|41150|foot|476400|bunion correction|
7760|41|4210|trauma|41580|wound care|518500|debridement - muscle/bone|
77600|41|4120|oncology|41030|radiation therapy|463100|hyperthermia|
77605|41|4120|oncology|41030|radiation therapy|463100|hyperthermia|
7761|41|4140|orthopedics|41180|general surgical orthopedics|489100|lesion excision/currettage - shoulder|
77610|41|4120|oncology|41030|radiation therapy|463100|hyperthermia|
77615|41|4120|oncology|41030|radiation therapy|463100|hyperthermia|
7762|41|4140|orthopedics|41180|general surgical orthopedics|488600|lesion excision/currettage - arm|
77620|41|4120|oncology|41030|radiation therapy|463100|hyperthermia|
7763|41|4140|orthopedics|41180|general surgical orthopedics|488600|lesion excision/currettage - arm|
7764|41|4140|orthopedics|41190|hand|492400|lesion excision/currettage - hand|
7765|41|4140|orthopedics|41180|general surgical orthopedics|488700|lesion excision/currettage - femur|
7766|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7767|41|4140|orthopedics|41180|general surgical orthopedics|488900|lesion excision/currettage - lower leg/ankle|
7768|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
7769|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
7770|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
7771|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
7772|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
7773|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
7774|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
7775|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77750|41|4120|oncology|41030|radiation therapy|463000|brachytherapy treatment - low dose rate (ldr)|
7776|41|4140|orthopedics|41180|general surgical orthopedics|484600|bone graft|
77761|41|4120|oncology|41030|radiation therapy|463000|brachytherapy treatment - low dose rate (ldr)|
77762|41|4120|oncology|41030|radiation therapy|463000|brachytherapy treatment - low dose rate (ldr)|
77763|41|4120|oncology|41030|radiation therapy|463000|brachytherapy treatment - low dose rate (ldr)|
