MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|GENDER
574.71|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.8|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.80|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.81|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.9|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.90|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.91|31|3030|gastroenterology|30110|hepatobiliary disorders|
57400|31|3030|gastroenterology|30110|hepatobiliary disorders|
57401|31|3030|gastroenterology|30110|hepatobiliary disorders|
57410|31|3030|gastroenterology|30110|hepatobiliary disorders|
57411|31|3030|gastroenterology|30110|hepatobiliary disorders|
57420|31|3030|gastroenterology|30110|hepatobiliary disorders|
57421|31|3030|gastroenterology|30110|hepatobiliary disorders|
57430|31|3030|gastroenterology|30110|hepatobiliary disorders|
57431|31|3030|gastroenterology|30110|hepatobiliary disorders|
57440|31|3030|gastroenterology|30110|hepatobiliary disorders|
57441|31|3030|gastroenterology|30110|hepatobiliary disorders|
57450|31|3030|gastroenterology|30110|hepatobiliary disorders|
57451|31|3030|gastroenterology|30110|hepatobiliary disorders|
57460|31|3030|gastroenterology|30110|hepatobiliary disorders|
57461|31|3030|gastroenterology|30110|hepatobiliary disorders|
57470|31|3030|gastroenterology|30110|hepatobiliary disorders|
57471|31|3030|gastroenterology|30110|hepatobiliary disorders|
57480|31|3030|gastroenterology|30110|hepatobiliary disorders|
57481|31|3030|gastroenterology|30110|hepatobiliary disorders|
57490|31|3030|gastroenterology|30110|hepatobiliary disorders|
57491|31|3030|gastroenterology|30110|hepatobiliary disorders|
575|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.0|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.1|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.10|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.11|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.12|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.2|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.3|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.4|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.5|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.6|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.8|31|3030|gastroenterology|30110|hepatobiliary disorders|
575.9|31|3030|gastroenterology|30110|hepatobiliary disorders|
5750|31|3030|gastroenterology|30110|hepatobiliary disorders|
5751|31|3030|gastroenterology|30110|hepatobiliary disorders|
57510|31|3030|gastroenterology|30110|hepatobiliary disorders|
57511|31|3030|gastroenterology|30110|hepatobiliary disorders|
57512|31|3030|gastroenterology|30110|hepatobiliary disorders|
5752|31|3030|gastroenterology|30110|hepatobiliary disorders|
5753|31|3030|gastroenterology|30110|hepatobiliary disorders|
5754|31|3030|gastroenterology|30110|hepatobiliary disorders|
5755|31|3030|gastroenterology|30110|hepatobiliary disorders|
5756|31|3030|gastroenterology|30110|hepatobiliary disorders|
5758|31|3030|gastroenterology|30110|hepatobiliary disorders|
5759|31|3030|gastroenterology|30110|hepatobiliary disorders|
576|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.0|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.1|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.2|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.3|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.4|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.5|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.8|31|3030|gastroenterology|30110|hepatobiliary disorders|
576.9|31|3030|gastroenterology|30110|hepatobiliary disorders|
5760|31|3030|gastroenterology|30110|hepatobiliary disorders|
5761|31|3030|gastroenterology|30110|hepatobiliary disorders|
5762|31|3030|gastroenterology|30110|hepatobiliary disorders|
5763|31|3030|gastroenterology|30110|hepatobiliary disorders|
5764|31|3030|gastroenterology|30110|hepatobiliary disorders|
5765|31|3030|gastroenterology|30110|hepatobiliary disorders|
5768|31|3030|gastroenterology|30110|hepatobiliary disorders|
5769|31|3030|gastroenterology|30110|hepatobiliary disorders|
577|31|3030|gastroenterology|30130|pancreatic disorders|
577.0|31|3030|gastroenterology|30130|pancreatic disorders|
577.1|31|3030|gastroenterology|30130|pancreatic disorders|
577.2|31|3030|gastroenterology|30130|pancreatic disorders|
577.8|31|3030|gastroenterology|30130|pancreatic disorders|
577.9|31|3030|gastroenterology|30130|pancreatic disorders|
5770|31|3030|gastroenterology|30130|pancreatic disorders|
5771|31|3030|gastroenterology|30130|pancreatic disorders|
5772|31|3030|gastroenterology|30130|pancreatic disorders|
5778|31|3030|gastroenterology|30130|pancreatic disorders|
5779|31|3030|gastroenterology|30130|pancreatic disorders|
578|31|3030|gastroenterology|30140|upper gi disorders|
578.0|31|3030|gastroenterology|30140|upper gi disorders|
578.1|31|3030|gastroenterology|30120|lower gi disorders|
578.9|31|3030|gastroenterology|30100|gi - other|
5780|31|3030|gastroenterology|30140|upper gi disorders|
5781|31|3030|gastroenterology|30120|lower gi disorders|
5789|31|3030|gastroenterology|30100|gi - other|
579|31|3030|gastroenterology|30100|gi - other|
579.0|31|3030|gastroenterology|30100|gi - other|
579.1|31|3030|gastroenterology|30100|gi - other|
579.2|31|3030|gastroenterology|30100|gi - other|
579.3|31|3030|gastroenterology|30100|gi - other|
579.4|31|3030|gastroenterology|30130|pancreatic disorders|
579.8|31|3030|gastroenterology|30100|gi - other|
579.9|31|3030|gastroenterology|30100|gi - other|
5790|31|3030|gastroenterology|30100|gi - other|
5791|31|3030|gastroenterology|30100|gi - other|
5792|31|3030|gastroenterology|30100|gi - other|
5793|31|3030|gastroenterology|30100|gi - other|
5794|31|3030|gastroenterology|30130|pancreatic disorders|
5798|31|3030|gastroenterology|30100|gi - other|
5799|31|3030|gastroenterology|30100|gi - other|
580|31|3080|nephrology|30280|nephrology|
580.0|31|3080|nephrology|30280|nephrology|
580.4|31|3080|nephrology|30280|nephrology|
580.81|31|3080|nephrology|30280|nephrology|
580.89|31|3080|nephrology|30280|nephrology|
580.9|31|3080|nephrology|30280|nephrology|
5800|31|3080|nephrology|30280|nephrology|
5804|31|3080|nephrology|30280|nephrology|
58081|31|3080|nephrology|30280|nephrology|
58089|31|3080|nephrology|30280|nephrology|
5809|31|3080|nephrology|30280|nephrology|
581|31|3080|nephrology|30280|nephrology|
581.0|31|3080|nephrology|30280|nephrology|
581.1|31|3080|nephrology|30280|nephrology|
581.2|31|3080|nephrology|30280|nephrology|
581.3|31|3080|nephrology|30280|nephrology|
581.81|31|3080|nephrology|30280|nephrology|
581.89|31|3080|nephrology|30280|nephrology|
581.9|31|3080|nephrology|30280|nephrology|
5810|31|3080|nephrology|30280|nephrology|
5811|31|3080|nephrology|30280|nephrology|
5812|31|3080|nephrology|30280|nephrology|
5813|31|3080|nephrology|30280|nephrology|
58181|31|3080|nephrology|30280|nephrology|
58189|31|3080|nephrology|30280|nephrology|
5819|31|3080|nephrology|30280|nephrology|
582|31|3080|nephrology|30280|nephrology|
582.0|31|3080|nephrology|30280|nephrology|
582.1|31|3080|nephrology|30280|nephrology|
582.2|31|3080|nephrology|30280|nephrology|
582.4|31|3080|nephrology|30280|nephrology|
582.81|31|3080|nephrology|30280|nephrology|
582.89|31|3080|nephrology|30280|nephrology|
582.9|31|3080|nephrology|30280|nephrology|
5820|31|3080|nephrology|30280|nephrology|
5821|31|3080|nephrology|30280|nephrology|
5822|31|3080|nephrology|30280|nephrology|
5824|31|3080|nephrology|30280|nephrology|
58281|31|3080|nephrology|30280|nephrology|
58289|31|3080|nephrology|30280|nephrology|
5829|31|3080|nephrology|30280|nephrology|
583|31|3080|nephrology|30280|nephrology|
583.0|31|3080|nephrology|30280|nephrology|
583.1|31|3080|nephrology|30280|nephrology|
583.2|31|3080|nephrology|30280|nephrology|
583.4|31|3080|nephrology|30280|nephrology|
583.6|31|3080|nephrology|30280|nephrology|
583.7|31|3080|nephrology|30280|nephrology|
583.81|31|3080|nephrology|30280|nephrology|
583.89|31|3080|nephrology|30280|nephrology|
583.9|31|3080|nephrology|30280|nephrology|
5830|31|3080|nephrology|30280|nephrology|
5831|31|3080|nephrology|30280|nephrology|
5832|31|3080|nephrology|30280|nephrology|
5834|31|3080|nephrology|30280|nephrology|
5836|31|3080|nephrology|30280|nephrology|
5837|31|3080|nephrology|30280|nephrology|
58381|31|3080|nephrology|30280|nephrology|
58389|31|3080|nephrology|30280|nephrology|
5839|31|3080|nephrology|30280|nephrology|
584.5|31|3080|nephrology|30280|nephrology|
584.6|31|3080|nephrology|30280|nephrology|
584.7|31|3080|nephrology|30280|nephrology|
584.8|31|3080|nephrology|30280|nephrology|
584.9|31|3080|nephrology|30280|nephrology|
5845|31|3080|nephrology|30280|nephrology|
5846|31|3080|nephrology|30280|nephrology|
5847|31|3080|nephrology|30280|nephrology|
5848|31|3080|nephrology|30280|nephrology|
5849|31|3080|nephrology|30280|nephrology|
585|31|3080|nephrology|30280|nephrology|
585.|31|3080|nephrology|30280|nephrology|
585.0|31|3080|nephrology|30280|nephrology|
585.00|31|3080|nephrology|30280|nephrology|
585.1|31|3080|nephrology|30280|nephrology|
585.2|31|3080|nephrology|30280|nephrology|
585.3|31|3080|nephrology|30280|nephrology|
585.4|31|3080|nephrology|30280|nephrology|
585.5|31|3080|nephrology|30280|nephrology|
585.6|31|3080|nephrology|30280|nephrology|
585.9|31|3080|nephrology|30280|nephrology|
5850|31|3080|nephrology|30280|nephrology|
58500|31|3080|nephrology|30280|nephrology|
5851|31|3080|nephrology|30280|nephrology|
5852|31|3080|nephrology|30280|nephrology|
5853|31|3080|nephrology|30280|nephrology|
5854|31|3080|nephrology|30280|nephrology|
5855|31|3080|nephrology|30280|nephrology|
5856|31|3080|nephrology|30280|nephrology|
5859|31|3080|nephrology|30280|nephrology|
586|31|3080|nephrology|30280|nephrology|
586.|31|3080|nephrology|30280|nephrology|
587|31|3080|nephrology|30280|nephrology|
587.|31|3080|nephrology|30280|nephrology|
588|31|3080|nephrology|30280|nephrology|
588.0|31|3080|nephrology|30280|nephrology|
588.1|31|3080|nephrology|30280|nephrology|
588.8|31|3080|nephrology|30280|nephrology|
588.81|31|3080|nephrology|30280|nephrology|
588.89|31|3080|nephrology|30280|nephrology|
588.9|31|3080|nephrology|30280|nephrology|
5880|31|3080|nephrology|30280|nephrology|
5881|31|3080|nephrology|30280|nephrology|
5888|31|3080|nephrology|30280|nephrology|
58881|31|3080|nephrology|30280|nephrology|
58889|31|3080|nephrology|30280|nephrology|
5889|31|3080|nephrology|30280|nephrology|
589|31|3080|nephrology|30280|nephrology|
589.0|31|3080|nephrology|30280|nephrology|
589.1|31|3080|nephrology|30280|nephrology|
589.9|31|3080|nephrology|30280|nephrology|
5890|31|3080|nephrology|30280|nephrology|
5891|31|3080|nephrology|30280|nephrology|
5899|31|3080|nephrology|30280|nephrology|
590|31|3080|nephrology|30280|nephrology|
590.00|31|3080|nephrology|30280|nephrology|
590.01|31|3080|nephrology|30280|nephrology|
590.1|31|3080|nephrology|30280|nephrology|
590.10|31|3080|nephrology|30280|nephrology|
590.11|31|3080|nephrology|30280|nephrology|
590.2|31|3080|nephrology|30280|nephrology|
590.3|31|3080|nephrology|30280|nephrology|
590.8|31|3080|nephrology|30280|nephrology|
590.80|31|3080|nephrology|30280|nephrology|
590.81|31|3080|nephrology|30280|nephrology|
590.9|31|3080|nephrology|30280|nephrology|
59000|31|3080|nephrology|30280|nephrology|
59001|31|3080|nephrology|30280|nephrology|
59010|31|3080|nephrology|30280|nephrology|
59011|31|3080|nephrology|30280|nephrology|
5902|31|3080|nephrology|30280|nephrology|
5903|31|3080|nephrology|30280|nephrology|
59080|31|3080|nephrology|30280|nephrology|
59081|31|3080|nephrology|30280|nephrology|
5909|31|3080|nephrology|30280|nephrology|
591|31|3080|nephrology|30280|nephrology|
591.|31|3080|nephrology|30280|nephrology|
592|31|3080|nephrology|30280|nephrology|
592.0|31|3080|nephrology|30280|nephrology|
592.1|31|3080|nephrology|30280|nephrology|
592.9|31|3080|nephrology|30280|nephrology|
5920|31|3080|nephrology|30280|nephrology|
5921|31|3080|nephrology|30280|nephrology|
5929|31|3080|nephrology|30280|nephrology|
593|31|3080|nephrology|30280|nephrology|
593.0|31|3080|nephrology|30280|nephrology|
593.1|31|3080|nephrology|30280|nephrology|
593.2|31|3080|nephrology|30280|nephrology|
593.3|31|3170|urology|30670|urology|
593.4|31|3080|nephrology|30280|nephrology|
593.5|31|3080|nephrology|30280|nephrology|
593.6|31|3080|nephrology|30280|nephrology|
593.7|31|3080|nephrology|30280|nephrology|
593.70|31|3080|nephrology|30280|nephrology|
593.71|31|3080|nephrology|30280|nephrology|
593.72|31|3080|nephrology|30280|nephrology|
593.73|31|3080|nephrology|30280|nephrology|
593.81|31|3080|nephrology|30280|nephrology|
593.82|31|3080|nephrology|30280|nephrology|
593.89|31|3080|nephrology|30280|nephrology|
593.9|31|3080|nephrology|30280|nephrology|
5930|31|3080|nephrology|30280|nephrology|
5931|31|3080|nephrology|30280|nephrology|
5932|31|3080|nephrology|30280|nephrology|
5933|31|3170|urology|30670|urology|
5934|31|3080|nephrology|30280|nephrology|
5935|31|3080|nephrology|30280|nephrology|
5936|31|3080|nephrology|30280|nephrology|
59370|31|3080|nephrology|30280|nephrology|
59371|31|3080|nephrology|30280|nephrology|
59372|31|3080|nephrology|30280|nephrology|
59373|31|3080|nephrology|30280|nephrology|
59381|31|3080|nephrology|30280|nephrology|
59382|31|3080|nephrology|30280|nephrology|
59389|31|3080|nephrology|30280|nephrology|
5939|31|3080|nephrology|30280|nephrology|
594|31|3170|urology|30670|urology|
594.0|31|3170|urology|30670|urology|
594.1|31|3170|urology|30670|urology|
594.2|31|3170|urology|30670|urology|
594.8|31|3170|urology|30670|urology|
594.9|31|3170|urology|30670|urology|
5940|31|3170|urology|30670|urology|
5941|31|3170|urology|30670|urology|
5942|31|3170|urology|30670|urology|
5948|31|3170|urology|30670|urology|
5949|31|3170|urology|30670|urology|
595|31|3080|nephrology|30280|nephrology|
595.0|31|3080|nephrology|30280|nephrology|
595.1|31|3080|nephrology|30280|nephrology|
595.2|31|3080|nephrology|30280|nephrology|
595.3|31|3080|nephrology|30280|nephrology|
595.4|31|3080|nephrology|30280|nephrology|
595.81|31|3080|nephrology|30280|nephrology|
595.82|31|3080|nephrology|30280|nephrology|
595.89|31|3080|nephrology|30280|nephrology|
595.9|31|3080|nephrology|30280|nephrology|
5950|31|3080|nephrology|30280|nephrology|
5951|31|3080|nephrology|30280|nephrology|
5952|31|3080|nephrology|30280|nephrology|
5953|31|3080|nephrology|30280|nephrology|
5954|31|3080|nephrology|30280|nephrology|
59581|31|3080|nephrology|30280|nephrology|
59582|31|3080|nephrology|30280|nephrology|
59589|31|3080|nephrology|30280|nephrology|
5959|31|3080|nephrology|30280|nephrology|
596|31|3170|urology|30670|urology|
596.0|31|3170|urology|30670|urology|
596.1|31|3170|urology|30670|urology|
596.2|31|3170|urology|30670|urology|
596.3|31|3170|urology|30670|urology|
596.4|31|3170|urology|30670|urology|
596.51|31|3170|urology|30670|urology|
596.52|31|3170|urology|30670|urology|
596.53|31|3170|urology|30670|urology|
596.54|31|3170|urology|30670|urology|
596.55|31|3170|urology|30670|urology|
596.59|31|3170|urology|30670|urology|
596.6|31|3170|urology|30670|urology|
596.7|31|3170|urology|30670|urology|
596.8|31|3170|urology|30670|urology|
596.9|31|3170|urology|30670|urology|
5960|31|3170|urology|30670|urology|
5961|31|3170|urology|30670|urology|
5962|31|3170|urology|30670|urology|
5963|31|3170|urology|30670|urology|
5964|31|3170|urology|30670|urology|
59651|31|3170|urology|30670|urology|
59652|31|3170|urology|30670|urology|
59653|31|3170|urology|30670|urology|
59654|31|3170|urology|30670|urology|
59655|31|3170|urology|30670|urology|
59659|31|3170|urology|30670|urology|
5966|31|3170|urology|30670|urology|
5967|31|3170|urology|30670|urology|
5968|31|3170|urology|30670|urology|
5969|31|3170|urology|30670|urology|
597|31|3080|nephrology|30280|nephrology|
597.0|31|3080|nephrology|30280|nephrology|
597.8|31|3080|nephrology|30280|nephrology|
597.80|31|3080|nephrology|30280|nephrology|
597.81|31|3080|nephrology|30280|nephrology|
597.89|31|3080|nephrology|30280|nephrology|
5970|31|3080|nephrology|30280|nephrology|
59780|31|3080|nephrology|30280|nephrology|
59781|31|3080|nephrology|30280|nephrology|
59789|31|3080|nephrology|30280|nephrology|
598|31|3080|nephrology|30280|nephrology|
598.00|31|3080|nephrology|30280|nephrology|
598.01|31|3080|nephrology|30280|nephrology|
598.1|31|3170|urology|30670|urology|
598.2|31|3170|urology|30670|urology|
