CODE_GROUP|MX_TYPE|MX_CODE
5200|31|123.9
5200|31|125.3
5200|31|125.4
5200|31|125.5
5200|31|125.6
5200|31|125.7
5200|31|125.9
5200|31|1250
5200|31|1251
5200|31|1252
5200|31|074.3
5200|31|125.0
5200|31|136.9
5200|31|127.9
5200|31|1270
5200|31|1271
5200|31|1272
5200|31|1273
5200|31|1274
5200|31|1275
5200|31|1276
5200|31|1277
5200|31|127.7
5200|31|1279
5200|31|127.6
5200|31|128.0
5200|31|128.1
5200|31|128.8
5200|31|128.9
5200|31|1280
5200|31|1281
5200|31|1288
5200|31|1289
5200|31|129
5200|31|129.
5200|31|1278
5200|31|1262
5200|31|1256
5200|31|1257
5200|31|1259
5200|31|126
5200|31|126.0
5200|31|126.1
5200|31|126.2
5200|31|126.3
5200|31|126.8
5200|31|126.9
5200|31|127.8
5200|31|1261
5200|31|130.8
5200|31|1263
5200|31|1268
5200|31|1269
5200|31|127
5200|31|127.0
5200|31|127.1
5200|31|1228
5200|31|1161
5200|31|122.7
5200|31|122.8
5200|31|122.9
5200|31|1220
5200|31|1221
5200|31|1222
5200|31|1223
5200|31|1224
5200|31|1225
5200|31|1231
5200|31|1227
5200|31|1230
5200|31|1229
5200|31|123
5200|31|123.0
5200|31|123.1
5200|31|123.2
5200|31|123.3
5200|31|123.4
5200|31|123.5
5200|31|123.6
5200|31|123.8
5200|31|122.5
5200|31|1226
5200|31|103.9
5200|31|1023
5200|31|1024
5200|31|1025
5200|31|1026
5200|31|1027
5200|31|1028
5200|31|1029
5200|31|103
5200|31|103.0
5200|31|103.1
5200|31|1048
5200|31|103.3
5200|31|1020
5200|31|1030
5200|31|1031
5200|31|1032
5200|31|1033
5200|31|1039
5200|31|104
5200|31|104.0
5200|31|104.8
5200|31|104.9
5200|31|117
5200|31|103.2
5200|31|102
5200|31|1254
5200|31|09954
5200|31|7860
5200|31|v728
5200|31|v038
5200|31|09049
5200|31|2500
5200|31|v82.8
5200|31|288.6
5200|31|v755
5200|31|998.8
5200|31|0903
5200|31|493.0
5200|31|0906
5200|31|0907
5200|31|0909
5200|31|091.0
5200|31|518.8
5200|31|091.1
5200|31|611.7
5200|31|091.2
5200|31|091.3
5200|31|0905
5200|31|090.6
5200|31|v73.81
5200|31|v758
5200|31|v759
5200|31|090.0
5200|31|090.1
5200|31|090.2
5200|31|090.3
5200|31|090.40
5200|31|090.41
5200|31|090.42
5200|31|09040
5200|31|090.5
5200|31|5188
5200|31|090.7
5200|31|v828
5200|31|2886
5200|31|090.9
5200|31|9988
5200|31|7040
5200|31|4930
5200|31|0900
5200|31|0901
5200|31|0902
5200|31|v756
5200|31|250.41
5200|31|250.42
5200|31|250.43
5200|31|250.5
5200|31|250.50
5200|31|250.51
5200|31|24950
5200|31|250.53
5200|31|250.3
5200|31|250.60
5200|31|250.61
5200|31|250.62
5200|31|250.63
5200|31|250.7
5200|31|250.70
5200|31|250.71
5200|31|090.49
5200|31|v020
5200|31|v73.89
5200|31|v02.52
5200|31|v02.53
5200|31|v02.54
5200|31|v02.59
5200|31|v02.60
5200|31|v02.61
5200|31|v02.62
5200|31|v02.69
5200|31|v02.7
5200|31|v02.4
5200|31|v02.9
5200|31|v02.3
5200|31|v021
5200|31|v022
5200|31|v023
5200|31|v024
5200|31|v0251
5200|31|v0252
5200|31|v0253
5200|31|v0254
5200|31|v0259
5200|31|v0260
5200|31|v02.8
5200|31|v017
5200|31|v01.79
5200|31|v01.82
5200|31|v01.83
5200|31|v01.84
5200|31|v01.9
5200|31|v010
5200|31|v011
5200|31|v012
5200|31|v013
5200|31|v014
5200|31|v02.51
5200|31|v016
5200|31|v0269
5200|31|v0170
5200|31|v0171
5200|31|v0179
5200|31|v0182
5200|31|v0183
5200|31|v0184
5200|31|v019
5200|31|v02.0
5200|31|v02.1
5200|31|v02.2
5200|31|v015
5200|31|v1204
5200|31|v0970
5200|31|v0971
5200|31|v0980
5200|31|v0981
5200|31|v0990
5200|31|v0991
5200|31|v12.00
5200|31|v12.03
5200|31|v12.04
5200|31|v12.09
5200|31|v0261
5200|31|v1203
5200|31|v0950
5200|31|v1209
5200|31|v71.2
5200|31|v712
5200|31|v73.0
5200|31|v73.1
5200|31|v73.2
5200|31|v73.3
5200|31|v73.4
5200|31|v73.5
5200|31|v73.6
5200|31|v1200
5200|31|v09.70
5200|31|1253
5200|31|v027
5200|31|v028
5200|31|v029
5200|31|v09.0
5200|31|v09.1
5200|31|v09.2
5200|31|250.72
5200|31|250.73
5200|31|757.0
5200|31|250.52
5200|31|250.03
5200|31|6944
5200|31|24961
5200|31|24970
5200|31|24971
5200|31|24980
5200|31|24981
5200|31|24990
5200|31|24991
5200|31|250
5200|31|250.00
5200|31|250.31
5200|31|250.02
5200|31|250.30
5200|31|250.1
5200|31|250.10
5200|31|250.11
5200|31|250.12
5200|31|250.13
5200|31|250.2
5200|31|250.20
5200|31|250.21
5200|31|250.22
5200|31|250.23
5200|31|24951
5200|31|250.01
5200|31|692.70
5200|31|69460
5200|31|0862
5200|31|0863
5200|31|0864
5200|31|0865
5200|31|0869
5200|31|087.0
5200|31|087.1
5200|31|087.9
5200|31|0850
5200|31|086.4
5200|31|07881
5200|31|082.49
5200|31|0781
5200|31|07810
5200|31|07811
5200|31|07812
5200|31|07819
5200|31|0782
5200|31|0783
5200|31|0784
5200|31|0785
5200|31|0780
5200|31|0787
5200|31|078.89
5200|31|07882
5200|31|07888
5200|31|07889
5200|31|079.0
5200|31|079.1
5200|31|079.2
5200|31|079.3
5200|31|079.4
5200|31|079.50
5200|31|079.51
5200|31|0786
5200|31|078.12
5200|31|074.8
5200|31|0740
5200|31|0741
5200|31|0743
5200|31|6910
5200|31|6918
5200|31|692
5200|31|692.0
5200|31|692.1
5200|31|692.2
5200|31|692.3
5200|31|692.4
5200|31|692.5
5200|31|691.0
5200|31|692.7
5200|31|691
5200|31|692.71
5200|31|692.72
5200|31|692.73
5200|31|692.74
5200|31|692.75
5200|31|692.76
5200|31|692.77
5200|31|692.79
5200|31|692.81
5200|31|692.82
5200|31|692.6
5200|31|7572
5200|31|011.93
5200|31|757.2
5200|31|757.31
5200|31|757.32
5200|31|757.33
5200|31|757.39
5200|31|757.4
5200|31|757.5
5200|31|757.8
5200|31|757.9
5200|31|691.8
5200|31|7571
5200|31|692.89
5200|31|75731
5200|31|75732
5200|31|75733
5200|31|75739
5200|31|7574
5200|31|69010
5200|31|69011
5200|31|69012
5200|31|69018
5200|31|6908
5200|31|7570
5200|31|694.4
5200|31|693.1
5200|31|693.8
5200|31|693.9
5200|31|6930
5200|31|6931
5200|31|6938
5200|31|6939
5200|31|694
5200|31|694.0
5200|31|694.1
5200|31|692.83
5200|31|0748
5200|31|075
5200|31|075.
5200|31|078.0
5200|31|078.04
5200|31|078.1
5200|31|07804
5200|31|078.11
5200|31|079.6
5200|31|078.19
5200|31|078.2
5200|31|078.3
5200|31|078.4
5200|31|078.5
5200|31|078.6
5200|31|078.7
5200|31|078.81
5200|31|078.82
5200|31|078.88
5200|31|078.10
5200|31|081.1
5200|31|07989
5200|31|0799
5200|31|07992
5200|31|07998
5200|31|07999
5200|31|080
5200|31|080.
5200|31|080.6
5200|31|080.60
5200|31|0806
5200|31|079.52
5200|31|081.0
5200|31|07982
5200|31|081.2
5200|31|081.9
5200|31|0810
5200|31|0811
5200|31|0812
5200|31|0819
5200|31|082.0
5200|31|082.1
5200|31|082.2
5200|31|082.3
5200|31|08060
5200|31|0791
5200|31|09953
5200|31|079.8
5200|31|079.81
5200|31|079.82
5200|31|079.83
5200|31|079.88
5200|31|079.89
5200|31|079.9
5200|31|079.92
5200|31|079.98
5200|31|07988
5200|31|0790
5200|31|07983
5200|31|0792
5200|31|0793
5200|31|0794
5200|31|07950
5200|31|07951
5200|31|07952
5200|31|07959
5200|31|0796
5200|31|0798
5200|31|011.42
5200|31|011.43
5200|31|011.44
5200|31|011.45
5200|31|011.46
5200|31|011.50
5200|31|011.51
5200|31|011.52
5200|31|011.53
5200|31|011.54
5200|31|011.22
5200|31|011.36
5200|31|25072
5200|31|282.69
5200|31|25043
5200|31|25050
5200|31|25051
5200|31|25052
5200|31|25053
5200|31|25060
5200|31|25061
5200|31|25062
5200|31|25063
5200|31|25041
5200|31|25071
5200|31|25040
5200|31|25073
5200|31|25080
5200|31|25081
5200|31|25082
5200|31|25083
5200|31|25090
5200|31|25091
5200|31|25092
5200|31|25093
5200|31|791.5
5200|31|25070
5200|31|25011
5200|31|250.82
5200|31|250.83
5200|31|250.9
5200|31|250.90
5200|31|250.91
5200|31|250.92
5200|31|250.93
5200|31|25000
5200|31|25001
5200|31|25002
5200|31|25042
5200|31|25010
5200|31|7916
5200|31|25012
5200|31|25013
5200|31|25020
5200|31|25021
5200|31|25022
5200|31|25023
5200|31|25030
5200|31|25031
5200|31|25032
5200|31|25033
5200|31|25003
5200|31|282.3
5200|31|281.9
5200|31|2810
5200|31|2811
5200|31|2812
5200|31|2813
5200|31|2814
5200|31|2818
5200|31|2819
5200|31|282
5200|31|282.0
5200|31|791.6
5200|31|282.2
5200|31|281.3
5200|31|282.4
5200|31|282.41
5200|31|07981
5200|31|079.59
5200|31|079.99
5200|31|1212
5200|31|09951
5200|31|121
5200|31|121.0
5200|31|121.1
5200|31|121.2
5200|31|121.3
5200|31|121.4
5200|31|121.5
5200|31|121.8
5200|31|121.9
5200|31|1208
5200|31|1211
5200|31|1201
5200|31|1213
5200|31|1214
5200|31|1215
5200|31|1218
5200|31|1219
5200|31|282.42
5200|31|282.49
5200|31|282.5
5200|31|282.6
5200|31|282.60
5200|31|282.61
5200|31|282.62
5200|31|282.63
5200|31|09955
5200|31|09956
5200|31|09959
5200|31|100
5200|31|100.0
5200|31|100.9
5200|31|1000
5200|31|1009
5200|31|1022
5200|31|101.
5200|31|1021
5200|31|102.0
5200|31|102.1
5200|31|102.2
5200|31|102.3
5200|31|102.4
5200|31|102.5
5200|31|102.6
5200|31|102.7
5200|31|102.8
5200|31|102.9
5200|31|1049
5200|31|101
5200|31|115.90
5200|31|114.3
5200|31|114.9
5200|31|1141
5200|31|1143
5200|31|1149
5200|31|115
5200|31|115.00
5200|31|115.09
5200|31|115.1
5200|31|115.10
5200|31|1040
5200|31|115.9
5200|31|11289
5200|31|115.99
5200|31|11500
5200|31|11509
5200|31|11510
5200|31|11519
5200|31|11590
5200|31|11599
5200|31|116.1
5200|31|116.2
5200|31|09952
5200|31|115.19
5200|31|1112
5200|31|11.63
5200|31|110.1
5200|31|110.9
5200|31|1101
5200|31|1109
5200|31|111
5200|31|111.0
5200|31|111.1
5200|31|111.2
5200|31|111.3
5200|31|114.1
5200|31|1111
5200|31|1129
5200|31|1113
5200|31|112
5200|31|112.0
5200|31|112.5
5200|31|112.82
5200|31|112.89
5200|31|112.9
5200|31|1120
5200|31|1125
5200|31|11282
5200|31|1162
5200|31|1110
5200|31|249.91
5200|31|6945
5200|31|249.40
5200|31|282.1
5200|31|280.1
5200|31|757
5200|31|v45.85
5200|31|v4585
5200|31|116
5200|31|116.0
5200|31|1160
5200|31|273.1
5200|31|2731
5200|31|281.8
5200|31|280.0
5200|31|281.4
5200|31|280.8
5200|31|280.9
5200|31|091.4
5200|31|786.0
5200|31|217
5200|31|217.
5200|31|610
5200|31|610.0
5200|31|610.1
5200|31|610.2
5200|31|610.3
5200|31|610.4
5200|31|611.5
5200|31|610.9
5200|31|61189
5200|31|6101
5200|31|6102
5200|31|6103
5200|31|6104
5200|31|6108
5200|31|6109
5200|31|611
5200|31|611.0
5200|31|611.1
5200|31|611.2
5200|31|610.8
5200|31|1100
5200|31|035
5200|31|035.
5200|31|039.0
5200|31|0390
5200|31|110
5200|31|110.0
5200|31|110.2
5200|31|110.3
5200|31|110.4
5200|31|110.5
5200|31|61182
5200|31|110.8
5200|31|0311
5200|31|1102
5200|31|1103
5200|31|2800
5200|31|2801
5200|31|2808
5200|31|2809
5200|31|281
5200|31|281.0
5200|31|281.1
5200|31|281.2
5200|31|249.41
5200|31|249.50
5200|31|249.51
5200|31|249.60
5200|31|249.61
5200|31|249.70
5200|31|249.71
5200|31|249.80
5200|31|249.30
5200|31|249.90
5200|31|249.21
5200|31|24900
5200|31|24901
5200|31|24910
5200|31|24911
5200|31|24920
5200|31|24921
5200|31|24930
5200|31|24931
5200|31|24940
5200|31|24941
5200|31|249.81
5200|31|v42.3
5200|31|250.80
5200|31|7575
5200|31|7578
5200|31|7579
5200|31|780.8
5200|31|7808
5200|31|782.1
5200|31|782.2
5200|31|7821
5200|31|7822
5200|31|249.31
5200|31|v133
5200|31|24960
5200|31|v423
5200|31|v58.77
5200|31|v5877
5200|31|v82.0
5200|31|v820
5200|31|249.00
5200|31|249.01
5200|31|249.10
5200|31|249.11
5200|31|249.20
5200|31|v13.3
5200|31|250.6
5200|31|250.32
5200|31|250.33
5200|31|250.4
5200|31|250.40
5200|31|1104
5200|31|1105
5200|31|1106
5200|31|1108
5200|31|111.8
5200|31|111.9
5200|31|1118
5200|31|1119
5200|31|110.6
5200|31|996.54
5200|31|697.1
5200|31|6119
5200|31|612.0
5200|31|612.1
5200|31|6120
5200|31|6121
5200|31|757.6
5200|31|7576
5200|31|793.8
5200|31|793.80
5200|31|03285
5200|31|79380
5200|31|032.85
5200|31|99654
5200|31|v50.41
5200|31|v5041
5200|31|020.1
5200|31|0201
5200|31|021.0
5200|31|0210
5200|31|022.0
5200|31|0220
5200|31|031.1
5200|31|61183
5200|31|7938
5200|31|70701
5200|31|706.3
5200|31|707.19
5200|31|707.20
5200|31|707.21
5200|31|707.22
5200|31|707.23
5200|31|707.24
5200|31|707.25
5200|31|707.8
5200|31|707.9
5200|31|707.14
5200|31|70700
5200|31|707.13
5200|31|70702
5200|31|70703
5200|31|70704
5200|31|70705
5200|31|70706
5200|31|70707
5200|31|70709
5200|31|7071
5200|31|70710
5200|31|70711
5200|31|7070
5200|31|707.02
5200|31|697
5200|31|706.9
5200|31|7060
5200|31|7061
5200|31|7062
5200|31|7063
5200|31|7068
5200|31|7069
5200|31|707
5200|31|694.3
5200|31|6929
5200|31|694.5
5200|31|694.6
5200|31|694.60
5200|31|694.61
5200|31|694.8
5200|31|694.9
5200|31|6940
5200|31|6941
5200|31|6942
5200|31|6943
5200|31|694.2
5200|31|69273
5200|31|250.81
5200|31|692.9
5200|31|6920
5200|31|6921
5200|31|6922
5200|31|6923
5200|31|6924
5200|31|6925
5200|31|6926
5200|31|69270
5200|31|693.0
5200|31|69272
5200|31|693
5200|31|69274
5200|31|69275
5200|31|69276
5200|31|70521
5200|31|70522
5200|31|69277
5200|31|69279
5200|31|69281
5200|31|69282
5200|31|69283
5200|31|69284
5200|31|69289
5200|31|692.84
5200|31|69271
5200|31|284
5200|31|282.68
5200|31|283.10
5200|31|283.11
5200|31|283.19
5200|31|283.2
5200|31|283.9
5200|31|2830
5200|31|28310
5200|31|28311
5200|31|28319
5200|31|283.0
5200|31|2839
5200|31|283
5200|31|284.0
5200|31|284.2
5200|31|284.8
5200|31|284.81
5200|31|284.89
5200|31|2840
5200|31|011.14
5200|31|011.15
5200|31|011.16
5200|31|011.20
5200|31|2832
5200|31|2825
5200|31|250.8
5200|31|282.7
5200|31|282.8
5200|31|282.9
5200|31|2820
5200|31|2821
5200|31|2822
5200|31|2823
5200|31|01362
5200|31|28241
5200|31|283.1
5200|31|28249
5200|31|011.23
5200|31|28260
5200|31|28261
5200|31|28262
5200|31|28263
5200|31|28264
5200|31|28268
5200|31|28269
5200|31|2827
5200|31|2828
5200|31|2829
5200|31|015.81
5200|31|011.76
5200|31|011.61
5200|31|011.62
5200|31|011.63
5200|31|011.64
5200|31|011.65
5200|31|011.66
5200|31|011.70
5200|31|011.71
5200|31|011.72
5200|31|011.73
5200|31|011.21
5200|31|011.75
5200|31|011.55
5200|31|011.80
5200|31|011.81
5200|31|011.82
5200|31|011.83
5200|31|011.84
5200|31|011.85
5200|31|011.86
5200|31|011.90
5200|31|011.91
5200|31|011.92
5200|31|011.74
5200|31|011.41
5200|31|282.64
5200|31|011.24
5200|31|011.25
5200|31|011.26
5200|31|011.30
5200|31|011.31
5200|31|011.32
5200|31|011.33
5200|31|011.34
5200|31|011.35
5200|31|011.60
5200|31|011.40
5200|31|011.56
5200|31|70581
5200|31|70582
5200|31|70583
5200|31|70589
5200|31|7059
5200|31|706
5200|31|706.0
5200|31|706.1
5200|31|705.9
5200|31|704.09
5200|31|28242
5200|31|703
5200|31|703.0
5200|31|703.8
5200|31|703.9
5200|31|7030
5200|31|7038
5200|31|7039
5200|31|704
5200|31|704.00
5200|31|7048
5200|31|704.02
5200|31|7043
5200|31|704.1
5200|31|704.2
5200|31|704.3
5200|31|704.8
5200|31|704.9
5200|31|70400
5200|31|70401
5200|31|70402
5200|31|70409
5200|31|7041
5200|31|70219
5200|31|704.01
5200|31|007.9
5200|31|005.3
5200|31|0065
5200|31|0066
5200|31|0068
5200|31|0069
5200|31|007.0
5200|31|007.1
5200|31|007.2
5200|31|007.3
5200|31|007.4
5200|31|0063
5200|31|007.8
5200|31|0062
5200|31|0070
5200|31|0071
5200|31|0072
5200|31|0073
5200|31|0074
5200|31|0075
5200|31|0078
5200|31|0079
5200|31|008.00
5200|31|008.01
5200|31|007.5
5200|31|006.0
5200|31|7915
5200|31|280
5200|31|695.12
5200|31|1123
5200|31|228.01
5200|31|22800
5200|31|22801
5200|31|69461
5200|31|6948
5200|31|6949
5200|31|695
5200|31|695.0
5200|31|695.1
5200|31|228
5200|31|695.11
5200|31|2169
5200|31|695.13
5200|31|695.14
5200|31|695.15
5200|31|695.19
5200|31|695.2
5200|31|695.3
5200|31|695.4
5200|31|695.50
5200|31|695.51
5200|31|695.52
5200|31|695.10
5200|31|216.7
5200|31|697.0
5200|31|214.0
5200|31|214.1
5200|31|2140
5200|31|2141
5200|31|216
5200|31|216.0
5200|31|216.2
5200|31|216.3
5200|31|216.4
5200|31|228.00
5200|31|216.6
5200|31|695.55
5200|31|216.8
5200|31|216.9
5200|31|2160
5200|31|2162
5200|31|2163
5200|31|2164
5200|31|2165
5200|31|2166
5200|31|2167
5200|31|2168
5200|31|216.5
5200|31|696.4
5200|31|0088
5200|31|005.81
5200|31|005.89
5200|31|005.9
5200|31|0050
5200|31|0051
5200|31|0052
5200|31|0053
5200|31|0054
5200|31|00581
5200|31|0064
5200|31|0059
5200|31|008.04
5200|31|006.1
5200|31|006.2
5200|31|006.3
5200|31|006.4
5200|31|006.5
5200|31|006.6
5200|31|006.8
5200|31|006.9
5200|31|0060
5200|31|0061
5200|31|00589
5200|31|00847
5200|31|00803
5200|31|00804
5200|31|00809
5200|31|0081
5200|31|0082
5200|31|0083
5200|31|00841
5200|31|00842
5200|31|00843
5200|31|00844
5200|31|008.02
5200|31|00846
5200|31|00800
5200|31|00849
5200|31|0085
5200|31|00861
5200|31|00862
5200|31|00863
5200|31|00864
5200|31|00865
5200|31|00866
5200|31|00867
5200|31|69556
5200|31|69557
5200|31|69558
5200|31|69559
5200|31|69581
5200|31|69589
5200|31|6959
5200|31|696
5200|31|696.0
5200|31|696.1
5200|31|695.53
5200|31|696.3
5200|31|69553
5200|31|696.5
5200|31|696.8
5200|31|6960
5200|31|6961
5200|31|6962
5200|31|6963
5200|31|6964
5200|31|6965
5200|31|6968
5200|31|757.1
5200|31|696.2
5200|31|69512
5200|31|112.3
5200|31|695.56
5200|31|695.57
5200|31|695.58
5200|31|695.59
5200|31|695.81
5200|31|695.89
5200|31|695.9
5200|31|6950
5200|31|6951
5200|31|69555
5200|31|69511
5200|31|69554
5200|31|69513
5200|31|014.82
5200|31|01344
5200|31|01395
5200|31|01396
5200|31|014.00
5200|31|014.01
5200|31|014.02
5200|31|014.03
5200|31|014.04
5200|31|014.05
5200|31|014.06
5200|31|01393
5200|31|014.81
5200|31|01392
5200|31|014.83
5200|31|014.84
5200|31|014.85
5200|31|014.86
5200|31|01400
5200|31|01401
5200|31|01402
5200|31|01403
5200|31|01404
5200|31|01405
5200|31|014.80
5200|31|01365
5200|31|00869
5200|31|01346
5200|31|01350
5200|31|01351
5200|31|01352
5200|31|01353
5200|31|01354
5200|31|01355
5200|31|01356
5200|31|01361
5200|31|01394
5200|31|01364
5200|31|01481
5200|31|01366
5200|31|01380
5200|31|01381
5200|31|01382
5200|31|01383
5200|31|01384
5200|31|01385
5200|31|01386
5200|31|01390
5200|31|01391
5200|31|01363
5200|31|015.64
5200|31|015.26
5200|31|015.50
5200|31|015.51
5200|31|015.52
5200|31|015.53
5200|31|015.54
5200|31|015.55
5200|31|015.56
5200|31|015.60
5200|31|015.61
5200|31|01406
5200|31|015.63
5200|31|69514
5200|31|69515
5200|31|69519
5200|31|6952
5200|31|6953
5200|31|6954
5200|31|69550
5200|31|69551
5200|31|69552
5200|31|695.54
5200|31|69510
5200|31|6111
5200|31|214
5200|31|611.6
5200|31|611.71
5200|31|611.72
5200|31|611.79
5200|31|611.8
5200|31|611.81
5200|31|611.82
5200|31|611.83
5200|31|611.89
5200|31|611.4
5200|31|6110
5200|31|611.3
5200|31|6112
5200|31|6113
5200|31|6114
5200|31|6115
5200|31|6116
5200|31|61171
5200|31|61172
5200|31|61179
5200|31|6118
5200|31|61181
5200|31|611.9
5200|31|6100
5200|31|015.23
5200|31|015.65
5200|31|015.66
5200|31|015.70
5200|31|015.71
5200|31|015.72
5200|31|015.73
5200|31|015.74
5200|31|015.75
5200|31|015.76
5200|31|015.80
5200|31|015.62
5200|31|015.06
5200|31|01343
5200|31|01482
5200|31|01483
5200|31|01484
5200|31|01485
5200|31|01486
5200|31|015.00
5200|31|015.01
5200|31|015.02
5200|31|015.03
5200|31|015.25
5200|31|015.05
5200|31|015.24
5200|31|015.10
5200|31|015.11
5200|31|015.12
5200|31|015.13
5200|31|015.14
5200|31|015.15
5200|31|015.16
5200|31|015.20
5200|31|015.21
5200|31|015.22
5200|31|01480
5200|31|707.0
5200|31|707.15
5200|31|707.01
5200|31|70714
5200|31|707.03
5200|31|707.04
5200|31|707.05
5200|31|707.06
5200|31|707.07
5200|31|707.09
5200|31|707.1
5200|31|707.10
5200|31|707.11
5200|31|707.12
5200|31|707.00
5200|31|709.9
5200|31|7088
5200|31|7089
5200|31|709
5200|31|709.0
5200|31|709.00
5200|31|709.01
5200|31|709.09
5200|31|709.1
5200|31|709.2
5200|31|709.3
5200|31|70712
5200|31|709.8
5200|31|7083
5200|31|7090
5200|31|70900
5200|31|70901
5200|31|70909
5200|31|7091
5200|31|7092
5200|31|7093
5200|31|7094
5200|31|7098
5200|31|7099
5200|31|709.4
5200|31|708.0
5200|31|706.2
5200|31|70715
5200|31|70719
5200|31|70720
5200|31|70721
5200|31|70722
5200|31|70723
5200|31|70724
5200|31|70725
5200|31|7078
5200|31|7085
5200|31|708
5200|31|7084
5200|31|708.1
5200|31|708.2
5200|31|708.3
5200|31|708.4
5200|31|708.5
5200|31|708.8
5200|31|708.9
5200|31|7080
5200|31|7081
5200|31|013.12
5200|31|01210
5200|31|01211
5200|31|01212
5200|31|01213
5200|31|01214
5200|31|01215
5200|31|01216
5200|31|01220
5200|31|01221
5200|31|01222
5200|31|680.2
5200|31|013.65
5200|31|013.50
5200|31|013.51
5200|31|013.52
5200|31|013.53
5200|31|013.54
5200|31|013.55
5200|31|013.56
5200|31|013.60
5200|31|013.61
5200|31|013.62
5200|31|013.10
5200|31|013.64
5200|31|013.44
5200|31|7082
5200|31|70713
5200|31|7079
5200|31|7015
5200|31|706.8
5200|31|701.2
5200|31|701.3
5200|31|701.4
5200|31|701.5
5200|31|701.8
5200|31|701.9
5200|31|7010
5200|31|7011
5200|31|7012
5200|31|701.0
5200|31|7014
5200|31|701
5200|31|7018
5200|31|7019
5200|31|702
5200|31|702.0
5200|31|702.1
5200|31|702.11
5200|31|702.19
5200|31|702.8
5200|31|7020
5200|31|7021
5200|31|7013
5200|31|698.8
5200|31|697.8
5200|31|015.04
5200|31|01002
5200|31|01345
5200|31|010.85
5200|31|010.86
5200|31|010.90
5200|31|010.91
5200|31|697.9
5200|31|6970
5200|31|6971
5200|31|6978
5200|31|6979
5200|31|698
5200|31|698.0
5200|31|698.1
5200|31|698.2
5200|31|701.1
5200|31|698.4
5200|31|7028
5200|31|698.9
5200|31|6980
5200|31|6981
5200|31|6982
5200|31|6983
5200|31|6984
5200|31|6988
5200|31|6989
5200|31|700
5200|31|700.
5200|31|698.3
5200|31|7051
5200|31|7049
5200|31|705
5200|31|705.0
5200|31|705.1
5200|31|705.21
5200|31|705.22
5200|31|705.81
5200|31|705.82
5200|31|705.83
5200|31|705.89
5200|31|70211
5200|31|7050
5200|31|7042
5200|31|013.66
5200|31|013.80
5200|31|013.81
5200|31|013.82
5200|31|013.83
5200|31|680.1
5200|31|00845
5200|31|008.49
5200|31|005.2
5200|31|008.09
5200|31|008.1
5200|31|008.2
5200|31|008.3
5200|31|008.41
5200|31|008.42
5200|31|008.43
5200|31|008.44
5200|31|008.45
5200|31|00802
5200|31|008.47
5200|31|00801
5200|31|008.5
5200|31|008.61
5200|31|008.62
5200|31|008.63
5200|31|008.64
5200|31|008.65
5200|31|008.66
5200|31|008.67
5200|31|008.69
5200|31|008.8
5200|31|008.03
5200|31|008.46
5200|31|790.0
5200|31|013.84
5200|31|013.85
5200|31|013.86
5200|31|013.90
5200|31|013.91
5200|31|013.63
5200|31|013.30
5200|31|012.36
5200|31|013.13
5200|31|013.14
5200|31|013.15
5200|31|013.16
5200|31|013.20
5200|31|013.21
5200|31|013.22
5200|31|013.23
5200|31|013.24
5200|31|013.46
5200|31|013.26
5200|31|013.45
5200|31|013.31
5200|31|013.32
5200|31|013.33
5200|31|013.34
5200|31|013.35
5200|31|013.36
5200|31|013.40
5200|31|013.41
5200|31|013.42
5200|31|013.43
5200|31|013.11
5200|31|013.25
5200|31|01150
5200|31|012.81
5200|31|01133
5200|31|01134
5200|31|01135
5200|31|01136
5200|31|01140
5200|31|01141
5200|31|01142
5200|31|01143
5200|31|01144
5200|31|01131
5200|31|01146
5200|31|01130
5200|31|01151
5200|31|01152
5200|31|01153
5200|31|01154
5200|31|01155
5200|31|01156
5200|31|01160
5200|31|01161
5200|31|01162
5200|31|01163
5200|31|01145
5200|31|01113
5200|31|011.95
5200|31|011.96
5200|31|01100
5200|31|01101
5200|31|01102
5200|31|01103
5200|31|01104
5200|31|01105
5200|31|01106
5200|31|01110
5200|31|01132
5200|31|01112
5200|31|01166
5200|31|005.4
5200|31|2896
5200|31|2897
5200|31|2898
5200|31|28981
5200|31|28982
